BindingDB-id,smiles,chemblid,genename,primary_uniprot,secondary_uniprot
50000657,OC1CCCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)C1,CHEMBL40278,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000658,CCOC(=O)C1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL38708,,,
50000659,OC1CCN(CCCCCOc2cccc3oc(cc(=O)c23)-c2ccccc2)CC1,CHEMBL412429,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000660,CN(C)CCOc1ccc2c(c1)oc(cc2=O)-c1ccccc1,CHEMBL37088,,,
50000661,CN(C)CCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL38392,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000662,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2cccc(F)c2)CC1,CHEMBL38460,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000663,CN(C)CCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL418239,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000664,OC1CCN(CCCCCCOc2cccc3c2oc(cc3=O)-c2ccccc2)CC1,CHEMBL291300,,,
50000665,OC1CCN(CCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL38047,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000666,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2cccc(Cl)c2)CC1,CHEMBL38514,,,
50000667,O=c1cc(oc2ccc(OCCCCCCN3CCCCCC3)cc12)-c1ccccc1,CHEMBL432859,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000668,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)-c1ccccc1,CHEMBL40676,,,
50000669,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)C1CCCCC1,CHEMBL412640,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000670,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2cccs2)CC1,CHEMBL36928,,,
50000671,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccc(F)cc2)CC1,CHEMBL38565,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000672,OC1CCN(CCCCOc2cccc3oc(cc(=O)c23)-c2ccccc2)CC1,CHEMBL40016,,,
50000673,OC1CCN(CCCCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL39615,,,
50000674,OC1CCN(CCCCCCCOc2cccc3oc(cc(=O)c23)-c2ccccc2)CC1,CHEMBL38294,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000675,O=c1cc(oc2ccc(OCCCCCCN3CCNCC3c3ncccn3)cc12)-c1ccccc1,CHEMBL39584,,,
50000676,O=c1cc(oc2ccc(OCCCCCCN3CCOCC3)cc12)-c1ccccc1,CHEMBL38322,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000677,CN(C)CCCCCCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL36966,,,
50000678,CCN(CC)CCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL38323,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000679,CN(C)CCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL38585,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000680,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)-c1cccs1,CHEMBL36491,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000681,CC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL289702,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000682,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccncc2)CC1,CHEMBL289924,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000683,OC1CCN(CCCCOc2cccc3oc(cc(=O)c23)-c2ccccc2)CC1,CHEMBL40016,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000684,CN(C)CCCCCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL35828,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000685,OCCC1CC(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CCN1,CHEMBL39713,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000686,CN(C)CCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL38585,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000687,COc1c(oc2ccc(OCCCCCCN3CCC(O)CC3)cc2c1=O)-c1ccccc1,CHEMBL37470,,,
50000688,Clc1ccc(cc1)C1=CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL39001,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000689,Clc1ccc(cc1)N1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL38547,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000690,CCOC(=O)C1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL38708,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000691,OC1(CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1)c1ccc(Cl)cc1,CHEMBL289896,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000692,CCOC(=O)C1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL38708,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000693,O=c1cc(oc2ccc(OCCCCCCN3CCCCCC3)cc12)-c1ccccc1,CHEMBL432859,,,
50000694,Cc1c(oc2ccc(OCCC\C=C\CN3CCC(O)CC3)cc2c1=O)-c1ccccc1,CHEMBL440606,,,
50000695,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)-c1cccs1,CHEMBL36491,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000696,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)C1CCCCC1,CHEMBL412640,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000697,Clc1ccccc1-c1cc(=O)c2cc(OCCCCCCN3CCCCC3)ccc2o1,CHEMBL37138,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000698,COc1ccc(cc1)-c1cc(=O)c2cc(OCCCCCN3CCC(O)CC3)ccc2o1,CHEMBL38023,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000699,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)C2CCCCC2)CC1,CHEMBL39583,,,
50000700,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)-c1ccncc1,CHEMBL290612,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000701,OC1CCN(CCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL38047,,,
50000702,CN(C)CCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL287894,,,
50000703,OC1CCN(CCCOc2cccc3oc(cc(=O)c23)-c2ccccc2)CC1,CHEMBL38665,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000704,OC1CCN(CCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL38264,,,
50000705,COc1cccc(c1)-c1cc(=O)c2cc(OCCCCCCN3CCC(O)CC3)ccc2o1,CHEMBL39233,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000706,OC1CCN(CCCCOc2cccc3oc(cc(=O)c23)-c2ccccc2)CC1,CHEMBL40016,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000707,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)C1CCCC1,CHEMBL288466,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000708,Cc1c(oc2ccc(OCCC\C=C\CN3CCC(O)CC3)cc2c1=O)-c1ccccc1,CHEMBL440606,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000709,Clc1ccccc1-c1cc(=O)c2cc(OCCCCCCN3CCCCC3)ccc2o1,CHEMBL37138,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000710,OC1CCCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)C1,CHEMBL40278,,,
50000711,O=c1cc(oc2ccc(OCCCCCCN3CCNCC3c3ccccn3)cc12)-c1ccccc1,CHEMBL37468,,,
50000712,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)C1CCCC1,CHEMBL288466,,,
50000713,COc1c(oc2ccc(OCCCCCCN3CCC(O)CC3)cc2c1=O)-c1ccccc1,CHEMBL37470,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000714,O=c1[nH]c2ccccc2n1C1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL288623,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000715,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)-c1ccncc1,CHEMBL290612,,,
50000716,OC1CCN(CCCCCOc2ccc3c(c2)oc(cc3=O)-c2ccccc2)CC1,CHEMBL39941,,,
50000717,OCCC1CC(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CCN1,CHEMBL39713,,,
50000718,NCCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL36675,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000719,CN(C)CCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL38983,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000720,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)-c1ccncc1,CHEMBL290612,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000721,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2cccs2)CC1,CHEMBL36928,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000722,CN(C)CCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL38392,,,
50000723,O=c1cc(oc2ccc(OCCCCCCN3CCOCC3)cc12)-c1ccccc1,CHEMBL38322,,,
50000724,OC1CCN(CCCCCCCCOc2ccc3c(c2)oc(cc3=O)-c2ccccc2)CC1,CHEMBL35714,,,
50000725,OC1CCN(CCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL38264,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000726,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)C1CCCC1,CHEMBL288466,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000727,CC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL289702,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000728,O=c1[nH]c2ccccc2n1C1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL288623,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000729,NCCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL36675,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000730,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccc(Cl)cc2)CC1,CHEMBL39202,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000731,COc1cccc(c1)-c1cc(=O)c2cc(OCCCCCN3CCC(O)CC3)ccc2o1,CHEMBL37410,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000732,O=C1NCN(c2ccccc2)C11CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL39053,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000733,CN(CCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1)Cc1ccccc1,CHEMBL38809,,,
50000734,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)C1CCC1,CHEMBL37256,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000735,OC1CCN(CCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL37508,,,
50000736,OC1(CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1)c1ccc(Cl)cc1,CHEMBL289896,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000737,OC1CCN(CCCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL39638,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000738,COc1ccc(cc1)-c1cc(=O)c2cc(OCCCCCN3CCC(O)CC3)ccc2o1,CHEMBL38023,,,
50000739,Cc1c(oc2ccc(OCCCCCCN3CCC(O)CC3)cc2c1=O)-c1ccccc1,CHEMBL38862,,,
50000740,NCCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL36675,,,
50000741,Cc1c(oc2ccc(OCCCCCCN3CCC(O)CC3)cc2c1=O)-c1ccccc1,CHEMBL38862,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000742,CN(C)CCCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL37186,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000743,OC1CCN(CCCCOc2ccc3c(c2)oc(cc3=O)-c2ccccc2)CC1,CHEMBL288933,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000744,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2cccnc2)CC1,CHEMBL39203,,,
50000745,Clc1ccccc1-c1cc(=O)c2cc(OCCCCCCN3CCCCC3)ccc2o1,CHEMBL37138,,,
50000746,OC1CCN(CCCCOc2ccc3c(c2)oc(cc3=O)-c2ccccc2)CC1,CHEMBL288933,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000747,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)C1CCCCC1,CHEMBL412640,,,
50000748,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2Cl)CC1,CHEMBL289767,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000749,CN(C)CCOc1ccc2c(c1)oc(cc2=O)-c1ccccc1,CHEMBL37088,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000750,CN(C)CCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL38983,,,
50000751,OCCC1CN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CCN1,CHEMBL291132,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000752,CN(C)CCCCCCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL36966,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000753,CN(C)CCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL38392,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000754,OC1CCN(CCCCCOc2cccc3oc(cc(=O)c23)-c2ccccc2)CC1,CHEMBL412429,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000755,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)C2CCC2)CC1,CHEMBL40115,,,
50000756,OC1CCN(CCCCCOc2cccc3oc(cc(=O)c23)-c2ccccc2)CC1,CHEMBL412429,,,
50000757,OC1CCN(CCCCCOc2ccc3c(c2)oc(cc3=O)-c2ccccc2)CC1,CHEMBL39941,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000758,OC1CCN(CCCOc2cccc3oc(cc(=O)c23)-c2ccccc2)CC1,CHEMBL38665,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000759,OC1CCN(CCCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL39638,,,
50000760,Clc1ccc(cc1)C1=CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL39001,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000761,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2Cl)CC1,CHEMBL289767,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000762,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)-c1cccnc1,CHEMBL39163,,,
50000763,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2cccc(Cl)c2)CC1,CHEMBL38514,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000764,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccc(Cl)cc2)CC1,CHEMBL39202,,,
50000765,OC1CCN(CCCCCCOc2ccc3c(c2)oc(cc3=O)-c2ccccc2)CC1,CHEMBL39809,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000766,CN(C)CCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL418239,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000767,OCCC1CC(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CCN1,CHEMBL39713,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000768,O=C1NCN(c2ccccc2)C11CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL39053,,,
50000769,COc1ccc(cc1)-c1cc(=O)c2cc(OCCCCCCN3CCC(O)CC3)ccc2o1,CHEMBL288148,,,
50000770,O=c1cc(oc2ccc(OCCCCCCN3CCCCCC3)cc12)-c1ccccc1,CHEMBL432859,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000771,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)C1CCC1,CHEMBL37256,,,
50000772,CN(C)CCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL38585,,,
50000773,COc1ccc(cc1)-c1cc(=O)c2cc(OCCCCCN3CCC(O)CC3)ccc2o1,CHEMBL38023,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000774,CN(C)CCCCCCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL36966,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000775,OC1CCN(CCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,CHEMBL37508,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
50000776,CN(C)CCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,CHEMBL287894,SGMR1_HUMAN,Q99720,"D3DRM7,O00673,O00725,Q0Z9W6,Q153Z1,Q2TSD1,Q53GN2,Q7Z653,Q8N7H3,Q9NYX0"
